,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
16080,5f3ba61f3fd5b671b2200edb,www.gosale.com,dsch20,20.0,dsch20/b,"0027242767188\,00027242767188\,027242767188",sonycybershotdsch20,/,10.0,/,/,,/,sony
16081,5f3ba61f3fd5b671b2200f19,www.gosale.com,nex5n,5.0,nex5nk/b,"0027242830882\,027242830882",sonyalphanex5n,/,1.0,/,/,,/,sony
16083,5f3ba61f3fd5b671b2200f54,www.gosale.com,dmcfx500,500.0,dmc-fx500k,"0037988987825\,00037988987825\,037988987825",panasoniclumixdmcfx500,/,,/,/,453.592,/,panasonic
16086,5f3ba61f3fd5b671b2200f70,www.gosale.com,sd1200,1200.0,sd1200is light,"0013803106442\,00013803106442\,013803106442",canonpowershotsd1200,/,,/,/,453.592,/,canon
16090,5f3ba61f3fd5b671b2200f9a,www.gosale.com,dmcfz50k,50.0,dmc-fz50k,"0037988985807\,00037988985807\,037988985807",panasonicdmcfz50k,/,,/,/,907.184,/,panasonic
16092,5f3ba61f3fd5b671b2200fa9,www.gosale.com,gr,,ricoh gr,"0026649757433\,026649757433",ricohgr,/,,/,/,,/,ricoh
16093,5f3ba61f3fd5b671b2200fbd,www.gosale.com,enel15,15.0,enel15,"0639713340013\,639713340013",packof2enel15,/,,/,/,,/,pack
16094,5f3ba61f3fd5b671b2200fd1,www.gosale.com,tg1,1.0,tg-1ihs,"0050332182189\,050332182189",olympustoughtg1,/,,/,/,,/,olympus
16095,5f3ba61f3fd5b671b2200fdc,www.gosale.com,a620,620.0,powershot a620,"0013803054019\,00013803054019\,013803054019",canonpowershota620,/,,/,/,1360.7759999999998,/,canon
16098,5f3ba61f3fd5b671b2200ffa,www.gosale.com,dmcgf3xk,3.0,dmc-gf3xk,"0885170061750\,885170061750",panasoniclumixdmcgf3xk,/,,/,/,,/,panasonic
16100,5f3ba61f3fd5b671b220100b,www.gosale.com,z3,3.0,2733-351,"0043325995958\,00043325995958\,043325995958",konicaminoltadimagez3,/,,/,/,453.592,/,konica
16101,5f3ba61f3fd5b671b220100d,www.gosale.com,sx120,120.0,sx120is,"0013803114201\,00013803114201\,013803114201",canonpowershotsx120,/,10.0,/,/,,/,canon
16103,5f3ba61f3fd5b671b2201024,www.gosale.com,s60,60.0,s60 crimson red,"0018208261345\,00018208261345\,018208261345",nikoncoolpixs60,/,,/,/,453.592,/,nikon
16107,5f3ba61f3fd5b671b220104b,www.gosale.com,qvr61,61.0,,"0079767683771\,079767683771",casioexilimqvr61,/,,/,/,453.592,/,casio
16110,5f3ba61f3fd5b671b2201091,www.gosale.com,l30,30.0,,"0018208264384\,018208264384",nikoncoolpixl30,/,,/,/,,/,nikon
16111,5f3ba61f3fd5b671b2201093,www.gosale.com,a345,345.0,finepix a345,"0074101440454\,00074101440454\,074101440454",fujifilmfinepixa345,/,,/,/,680.3879999999999,/,fujifilm
16112,5f3ba61f3fd5b671b22010a2,www.gosale.com,dsch7,7.0,dsch7/b,"0027242712935\,027242712935",sonycybershotdsch7,/,,/,/,907.184,/,sony
16116,5f3ba61f3fd5b671b22010f4,www.gosale.com,q10,10.0,pentax q10 02 z,"0027075220966\,027075220966",pentaxq10,/,,/,/,,/,pentax
17801,5f3ba61f3fd5b671b2200d2c,www.gosale.com,exz9,9,ex-z9bk,"0915436789026\,915436789026",casioexilimexz9,/,,/,/,,/,casio
17802,5f3ba61f3fd5b671b2200d33,www.gosale.com,s9700,9700,,"0018208264698\,018208264698",nikoncoolpixs9700,/,,/,/,,/,nikon
17803,5f3ba61f3fd5b671b2200d80,www.gosale.com,a570is,570,a570 is,"0013803078442\,00013803078442\,013803078442",canonpowershota570is,/,,/,/,907.184,/,canon
17804,5f3ba61f3fd5b671b2200d8b,www.gosale.com,dmclx7k,7,dmc-lx7k,"0885170087361\,885170087361",panasoniclumixdmclx7k,/,,/,/,,/,panasonic
17805,5f3ba61f3fd5b671b2200d95,www.gosale.com,dmcfx07r,07,dmc-fx07r,"0037988985883\,037988985883",panasonicdmcfx07r,/,,/,/,907.184,/,panasonic
17806,5f3ba61f3fd5b671b2200dd7,www.gosale.com,s2000hd,2000,s2000hd,"0074101488906\,00074101488906\,074101488906",fujifilmfinepixs2000hd,/,,/,/,907.184,/,fujifilm
17809,5f3ba61f3fd5b671b2200dea,www.gosale.com,dmclz5k,5,dmclz5k,"0037988985357\,00037988985357\,037988985357",panasoniclumixdmclz5k,/,,/,/,907.184,/,panasonic
17811,5f3ba61f3fd5b671b2200dfd,www.gosale.com,dmcfx78,78,dmc-fx78k,"0885170031982\,885170031982",panasoniclumixdmcfx78,/,,/,/,,/,panasonic
17812,5f3ba61f3fd5b671b2200dff,www.gosale.com,dmclx5,5,dmc-lx5k,"0885170016170\,00885170016170\,885170016170",panasoniclumixdmclx5,/,3.8,/,/,,/,panasonic
17813,5f3ba61f3fd5b671b2200e06,www.gosale.com,s1800,1800,,"0074101001471\,074101001471",fujifilmfinepixs1800,/,18.0,/,/,,/,fujifilm
17814,5f3ba61f3fd5b671b2200e18,www.gosale.com,sd940,940,sd940is silver,"0013803114973\,00013803114973\,013803114973",canonpowershotsd940,/,4.0,/,/,,/,canon
17816,5f3ba61f3fd5b671b2200e2b,www.gosale.com,wg1,1,,"0027075188136\,""270751881368""\,""027075188136""",pentaxoptiowg1,/,5.0,/,/,,/,pentax
17817,5f3ba61f3fd5b671b2200e2d,www.gosale.com,z5010,5010,,"0041771342807\,041771342807",kodakeasysharez5010,/,,/,/,,/,kodak
17818,5f3ba61f3fd5b671b2200e32,www.gosale.com,s50,50,b0002xnt7g,027075086661,pentaxoptios50,/,,/,/,680.3879999999999,/,pentax
17819,5f3ba61f3fd5b671b2200e4d,www.gosale.com,dschx400,400,dschx400/b,"0027242877887\,027242877887",sonydschx400,/,,/,/,,/,sony
17822,5f3ba61f3fd5b671b2200e8a,www.gosale.com,w02,02,q black kit w/,"0027075214972\,027075214972",pentaxqdigtalkitw02,/,,/,/,,/,pentax
17825,5f3ba61f3fd5b671b2200ea6,www.gosale.com,galaxy,,ek-gc110zwaxar,"0887276847795\,887276847795",samsunggalaxy,/,,/,/,,/,samsung
17826,5f3ba61f3fd5b671b2200ea7,www.gosale.com,sx110is,110,sx110is,"""0001380310005""\,""0013803099874""\,""0013803100051""\,""00013803099874""\,""00013803100051""\,""013803099874""\,""013803100051""",canonpowershotsx110is,/,,/,/,907.184,/,canon
17827,5f3ba61f3fd5b671b2200ed0,www.gosale.com,d3s,3,d3s body only,"0018208254668\,00018208254668\,018208254668",nikond3s,/,2.0,/,/,,/,nikon
17828,5f3ba61f3fd5b671b2200edf,www.gosale.com,dmcg5kk,5,dmc-g5kk,"0885170098879\,885170098879",panasoniclumixdmcg5kk,/,,/,/,,/,panasonic
17830,5f3ba61f3fd5b671b2200f0b,www.gosale.com,ep1,1,silver body,"0050332169784\,050332169784",olympuspenep1,/,,/,/,,/,olympus
17831,5f3ba61f3fd5b671b2200f10,www.gosale.com,l26,26,,"0018208262984\,018208262984",nikoncoolpixl26,/,,/,/,,/,nikon
17833,5f3ba61f3fd5b671b2200f24,www.gosale.com,s600,600,,"0018208255948\,00018208255948\,018208255948",nikoncoolpixs600,/,,/,/,3175.144,/,nikon
17836,5f3ba61f3fd5b671b2200f3f,www.gosale.com,tg3,3,v104140bu000,"0050332187764\,050332187764",olympustg3,/,,/,/,,/,olympus
17838,5f3ba61f3fd5b671b2200f67,www.gosale.com,a600,600,,"0074101470147\,00074101470147\,074101470147",fujifilmfinepixa600,/,,/,/,453.592,/,fujifilm
17839,5f3ba61f3fd5b671b2200f6b,www.gosale.com,dschx9v,9,dschx9v/b,"0027242808768\,027242808768",sonycybershotdschx9v,/,16.0,/,/,,/,sony
17840,5f3ba61f3fd5b671b2200f7c,www.gosale.com,dmcfz4,4,dmc-fz4pp-s,"0037988985166\,037988985166",panasoniclumixdmcfz4,/,,/,/,1814.368,/,panasonic
17842,5f3ba61f3fd5b671b2200f92,www.gosale.com,mv800,800,,"0044701016250\,044701016250",samsungmv800,/,,/,/,,/,samsung
17843,5f3ba61f3fd5b671b2200f93,www.gosale.com,dmcfz200,200,dmc-fz200,"0885170087804\,885170087804",panasoniclumixdmcfz200,/,,/,/,,/,panasonic
17845,5f3ba61f3fd5b671b2200fa4,www.gosale.com,stylus730,730,225840,"0050332158245\,00050332158245\,050332158245",olympusstylus730,/,,/,/,907.184,/,olympus
17850,5f3ba61f3fd5b671b2200fcb,www.gosale.com,hs20,20,16113421,"0074101007671\,074101007671",fujifilmfinepixhs20,/,30.0,/,/,,/,fujifilm
17851,5f3ba61f3fd5b671b2200fcc,www.gosale.com,dmcgh4kbody,4,dmc-gh4-kit+64g,"0989898961023\,989898961023",panasoniclumixdmcgh4kbody,/,,/,/,,/,panasonic
17853,5f3ba61f3fd5b671b2200fe6,www.gosale.com,sd30,30,sd30 digital el,"0750845826227\,00750845826227\,750845826227",canonpowershotsd30,/,,/,/,907.184,/,canon
17854,5f3ba61f3fd5b671b2200ffe,www.gosale.com,s9200,9200,,"0018208263653\,018208263653",nikoncoolpixs9200,/,,/,/,,/,nikon
17855,5f3ba61f3fd5b671b2201000,www.gosale.com,"optio wgii gps\,optiowgiigps",-2,optio wg-2 gps,"0027075213890\,027075213890",pentaxoptiowgiigps,/,,/,/,,/,pentax
17856,5f3ba61f3fd5b671b220100a,www.gosale.com,jx250,250,jx250 black,"0074101002119\,074101002119",fujifilmfinepixjx250,/,5.0,/,/,,/,fujifilm
17859,5f3ba61f3fd5b671b2201022,www.gosale.com,s1000pj,1000,s1000pj,"0018208261864\,00018208261864\,018208261864",nikoncoolpixs1000pj,/,5.0,/,/,,/,nikon
17861,5f3ba61f3fd5b671b2201030,www.gosale.com,dmctz5k,5,dmc-tz5k,"0037988987665\,00037988987665\,037988987665",panasoniclumixdmctz5k,/,,/,/,907.184,/,panasonic
17864,5f3ba61f3fd5b671b2201063,www.gosale.com,dmcfz35,35,dmc-fz35p-k,"0037988263684\,00037988263677\,037988263677",panasoniclumixdmcfz35,/,18.0,/,/,,/,panasonic
17867,5f3ba61f3fd5b671b2201086,www.gosale.com,v803,803,1334002,"00041771334000\,041771334000",kodakeasysharev803,/,,/,/,453.592,/,kodak
17868,5f3ba61f3fd5b671b22010a4,www.gosale.com,a430,430,0933b001,"0013803060768\,00013803060768\,013803060768",canonpowershota430,/,,/,/,907.184,/,canon
17870,5f3ba61f3fd5b671b22010b3,www.gosale.com,sd430,430,sd430 digital e,"0718908999820\,718908999820",canonpowershotsd430,/,,/,/,453.592,/,canon
17875,5f3ba61f3fd5b671b22010e4,www.gosale.com,tough6020,6020,stylus touch 60,"0050332173446\,00769118339999\,769118339999",olympusstylustough6020,/,3.6,/,/,,/,olympus
17876,5f3ba61f3fd5b671b22010ed,www.gosale.com,s3,3,1101b001,"""0013803063998""\,""4960999353906""\,00013803063998\,013803063998",canonpowershotproseriess3,/,,/,/,1360.7759999999998,/,canon
17878,5f3ba61f3fd5b671b2201103,www.gosale.com,dmcgx1,1,dmc-gx1kbody,"0885170065529\,885170065529",panasoniclumixdmcgx1,/,,/,/,,/,panasonic
19563,5f3ba61f3fd5b671b2200d2d,www.gosale.com,1030sw,1030,b0013czxp6,"0050332162938\,00050332162938\,050332162938",olympusstylus1030sw,/,,/,/,453.592,/,olympus
19567,5f3ba61f3fd5b671b2200d3b,www.gosale.com,dscs780,780,dscs780,"0027242730502\,00027242730502\,027242730502",sonycybershotdscs780,/,,/,/,453.592,/,sony
19569,5f3ba61f3fd5b671b2200d3f,www.gosale.com,x60,60,2812-301,"0043325997143\,00043325997143\,043325997143",konicaminoltax60,/,,/,/,453.592,/,konica
19573,5f3ba61f3fd5b671b2200d84,www.gosale.com,coolpix3700,3700,b0000vl2vk,"0018208255146\,00018208255146\,018208255146",nikoncoolpix3700,/,,/,/,816.4656,/,nikon
19576,5f3ba61f3fd5b671b2200da1,www.gosale.com,s6,6,25547,"0018208255474\,00018208255474\,018208255474",nikoncoolpixs6,/,,/,/,453.592,/,nikon
19577,5f3ba61f3fd5b671b2200da3,www.gosale.com,dsctx10,10,dsctx10/b,"0027242813120\,027242813120",sonycybershotdsctx10,/,4.0,/,/,,/,sony
19578,5f3ba61f3fd5b671b2200da4,www.gosale.com,s700,700,,"0018208255818\,00018208255818\,018208255818",coolpixs700,/,,/,/,907.184,/,coolpix
19581,5f3ba61f3fd5b671b2200dd0,www.gosale.com,dsch3,3,,"0027242713390\,00027242713390\,027242713390",sonycybershotdsch3,/,,/,/,907.184,/,sony
19582,5f3ba61f3fd5b671b2200de0,www.gosale.com,coolpix8700,8700,b0001ey1gy,"0018208255153\,018208255153",nikoncoolpix8700,/,,/,/,1542.2128,/,nikon
19586,5f3ba61f3fd5b671b2200e3c,www.gosale.com,"light field\,lightfield",,m01-100007-us,"0854928003151\,854928003151",lytrolightfield,/,,/,/,,/,lytro
19590,5f3ba61f3fd5b671b2200e54,www.gosale.com,dscw50,50,dscw50,"0027242682238\,00027242682238\,027242682238",sonycybershotdscw50,/,,/,/,453.592,/,sony
19594,5f3ba61f3fd5b671b2200e9b,www.gosale.com,dmcfp8,8,dmc-fp8p-k,"0037988263592\,00037988263592\,037988263592",panasoniclumixdmcfp8,/,4.6,/,/,,/,panasonic
19595,5f3ba61f3fd5b671b2200ee6,www.gosale.com,x1,1,2801-332,"0043325997952\,00043325997952\,043325997952",konicaminoltadimagex1,/,,/,/,907.184,/,konica
19597,5f3ba61f3fd5b671b2200f09,www.gosale.com,dsct50,50,dsct50,"""0086753091021""\,""0027242699991""\,""086753091021""\,""027242699991""",sonycybershotdsct50,/,,/,/,453.592,/,sony
19604,5f3ba61f3fd5b671b2200f47,www.gosale.com,dscs40,40,dsc-s40,"0027242673816\,027242673816",sonycybershotdscs40,/,,/,/,1133.98,/,sony
19606,5f3ba61f3fd5b671b2200f69,www.gosale.com,dmcfx07s,07,dmc-fx07s,"0037988985852\,00037988985852\,037988985852",panasonicdmcfx07s,/,,/,/,907.184,/,panasonic
19609,5f3ba61f3fd5b671b2200fa0,www.gosale.com,s9200,9200,finepix s9200,"0074101023695\,074101023695",fujifilmfinepixs9200,/,,/,/,,/,fujifilm
19610,5f3ba61f3fd5b671b2200fdb,www.gosale.com,d300,300,,"0018208254323\,00018208254323\,018208254323",nikond300,/,,/,/,3175.144,/,nikon
19613,5f3ba61f3fd5b671b2200fe7,www.gosale.com,a2300,2300,6191b001,"0013803146677\,013803146677",canonpowershota2300,/,,/,/,,/,canon
19615,5f3ba61f3fd5b671b220101c,www.gosale.com,dmcfh25,25,dmc-fh25k,"0885170030848\,885170030848",panasoniclumixdmcfh25,/,8.0,/,/,,/,panasonic
19620,5f3ba61f3fd5b671b220103a,www.gosale.com,a580,580,2463b001,"0013803089349\,013803089349",canonpowershota580,/,,/,/,907.184,/,canon
19621,5f3ba61f3fd5b671b2201047,www.gosale.com,dmcg1,1,dmc-g1 black,"0037988988327\,00037988988334\,037988988334",panasoniclumixdmcg1,/,3.2,/,/,,/,panasonic
19623,5f3ba61f3fd5b671b2201072,www.gosale.com,exs770,770,ex-s770eo,"0079767622343\,00079767622343\,079767622343",casioexilimexs770,/,,/,/,907.184,/,casio
19624,5f3ba61f3fd5b671b2201096,www.gosale.com,dschx30v,30,dschx30v/b,"0027242843912\,027242843912",sonycybershotdschx30v,/,,/,/,,/,sony
19626,5f3ba61f3fd5b671b22010b4,www.gosale.com,s3000,3000,s3000 black,"0018208262076\,00018208262076\,018208262076",nikoncoolpixs3000,/,4.0,/,/,,/,nikon
19628,5f3ba61f3fd5b671b22010e9,www.gosale.com,dschx10v,10,dschx10v/b,"0027242843936\,027242843936",sonycybershotdschx10v,/,,/,/,,/,sony
19629,5f3ba61f3fd5b671b22010fb,www.gosale.com,c913,913,c913 pink,"""0004177150973""\,""0041771509736""\,00041771509736\,041771509736",kodakeasysharec913,/,,/,/,453.592,/,kodak
19630,5f3ba61f3fd5b671b2201102,www.gosale.com,s9400w,9400,finepix s9400w,"0074101023992\,074101023992",fujifilmfinepixs9400w,/,,/,/,,/,fujifilm
