,key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_weight,famer_sensor,famer_brand_list
10437,5f3ba6213fd5b671b220478a,10438,www.ebay.com,"1d x\,1dx\,1d",1,5253b002,013803145410,canoneos1d,/,/,15.748,16.256,,,,canon
10438,5f3ba6213fd5b671b220479e,10439,www.ebay.com,mhd,,110161,670541338339,mhdactioncamera,/,/,,,,,,monoprice
10439,5f3ba6213fd5b671b22047a5,10440,www.ebay.com,d5100,5100,25476,,nikond5100,/,/,12.7,7.37,,,,nikon
10440,5f3ba6213fd5b671b22047bc,10441,www.ebay.com,zs9,9,,885170039407,panasonicdmczs9,/,/,,,,,,panasonic
10441,5f3ba6213fd5b671b22047d9,10442,www.ebay.com,"mx1400 1400\,mx14001400\,mx1400",1400,30090,0074101401486,fujifilmfinepixmx1400,/,/,,,,,,fujifilm
10442,5f3ba6213fd5b671b22047e1,10443,www.ebay.com,sx40,40,5251b001,013803134551,canonpowershotsx40,/,/,,,,,,canon
10443,5f3ba6213fd5b671b22047ee,10444,www.ebay.com,"t3 1100d\,t31100d\,t3",3,,013803134230,canoneosrebelt3,/,/,,,,,,canon
10444,5f3ba6213fd5b671b22047f1,10445,www.ebay.com,d5100,5100,25478,018208254781,nikond5100,/,/,12.7,7.37,,,,nikon
10445,5f3ba6213fd5b671b22047fc,10446,www.ebay.com,d3200,3200,k67693,018208133130,nikond3200,/,/,,,,,,nikon
10446,5f3ba6213fd5b671b220481c,10447,www.ebay.com,50d,50,2807b029,,canoneos50d,/,/,,,,,,canon
10447,5f3ba6213fd5b671b2204824,10448,www.ebay.com,"e p3\,ep3\,p3",3,olympuspene-p3silver,,olympuspenep3,/,/,,,,,,olympus
10448,5f3ba6213fd5b671b2204833,10449,www.ebay.com,70d,70,8469b016,,canoneos70d,/,/,,,,,,canon
10449,5f3ba6213fd5b671b2204834,10450,www.ebay.com,"sd10 i\,sd10i\,sd10",10,8986a003aa,0013803031843,canonpowershotdigitalelphsd10,/,/,,,,,,canon
10450,5f3ba6213fd5b671b2204836,10451,www.ebay.com,d90,90,,,nikond90,/,/,132.0,103.0,,,,nikon
10451,5f3ba6213fd5b671b2204839,10452,www.ebay.com,xp100,100,16229646,074101014969,fujifilmfinepixxp100,/,/,,,,,,fujifilm
10452,5f3ba6213fd5b671b2204844,10453,www.ebay.com,ls2,2,dmc-ls2,,panasoniclumixdmcls2,/,/,,,,,,panasonic
10453,5f3ba6213fd5b671b2204861,10454,www.ebay.com,"18909\,mini",18909,18909,,bellhowell18909,/,/,,,,,,bell howell
10454,5f3ba6213fd5b671b2204872,10455,www.ebay.com,s6100,6100,coolpix s6100,,nikoncoolpixs6100,/,/,,,,,,nikon
10455,5f3ba6213fd5b671b220487b,10456,www.ebay.com,"sd630 ixus65\,sd630ixus65\,sd630",630,sd630,,canonpowershotdigitalelphsd630,/,/,,,,,,canon
10456,5f3ba6213fd5b671b22048b3,10457,www.ebay.com,s4430,4430,,,fujifilmfinepixs4430,/,/,,,,,,fujifilm
10457,5f3ba6213fd5b671b22048b9,10458,www.ebay.com,m381,381,8158420-k,,kodakeasysharem381,/,/,,,,,,kodak
10458,5f3ba6213fd5b671b22048e6,10459,www.ebay.com,d7100,7100,1513,017856441659,nikond7100,/,/,13.55,10.65,,,,nikon
10459,5f3ba6213fd5b671b22048f3,10460,www.ebay.com,gf1,1,dmc-gf1-k,,panasoniclumixgf1,/,/,,,,,,panasonic
10460,5f3ba6213fd5b671b22048f4,10461,www.ebay.com,"2\,x2",2,18450,799429184506,leicax2,/,/,12.4,6.9,,,,leica
10461,5f3ba6213fd5b671b2204923,10462,www.ebay.com,d90,90,25446,018208254460,nikond90,/,/,132.0,103.0,,,,nikon
10462,5f3ba6213fd5b671b2204927,10463,www.ebay.com,d60,60,25438-bn1,,nikond60,/,/,,,,456.42695000000003,CCD,nikon
10463,5f3ba6213fd5b671b220493b,10464,www.ebay.com,"t5i 700d\,t5i700d\,t5i",5,8595b003,,canoneosrebelt5i,/,/,13.208000000000002,9.906,,,,canon
10464,5f3ba6213fd5b671b2204940,10465,www.ebay.com,"a340\,finepix4",340,43860840,,fujifilmfinepix4,/,/,,,,,,fujifilm
10465,5f3ba6213fd5b671b2204948,10466,www.ebay.com,s3,3,1101b001,,canonpowershots3,/,/,,,,411.06775,CCD,canon
10466,5f3ba6213fd5b671b2204962,10467,www.ebay.com,wb250f,250,ec-wb250fbpbus,887276009179,samsungwb250f,/,/,,,,,,samsung
10467,5f3ba6213fd5b671b220496b,10468,www.ebay.com,a7,7,,,samsungcameradigimaxa7,/,/,,,166.0,,,samsung
10468,5f3ba6213fd5b671b220496e,10469,www.ebay.com,"zs30 tz40\,zs30tz40\,zs30",30,dmc-zs30k,,panasoniclumixdmczs30,/,/,,,,,,panasonic
10469,5f3ba6213fd5b671b2204979,10470,www.ebay.com,450d,450,2758b020,,canoneosrebelxsi450d,/,/,,,,,,canon
10470,5f3ba6213fd5b671b220497c,10471,www.ebay.com,s4100,4100,26260,18208262601,nikoncoolpixs4100,/,/,,,,,,nikon
10471,5f3ba6213fd5b671b2204983,10472,www.ebay.com,d90,90,111008,,nikond90,/,/,132.0,103.0,,,,nikon
10472,5f3ba6213fd5b671b220498a,10473,www.ebay.com,s1,1,,,fujifilmfinepixs1,/,/,,,,,,fujifilm
10473,5f3ba6213fd5b671b2204993,10474,www.ebay.com,a37,37,slt-a37m,027242847576,sonyalphaslta37,/,/,,,,,,sony
10474,5f3ba6213fd5b671b220499c,10475,www.ebay.com,sx50,50,6352b001,,canonpowershotsx50,/,/,,,,,,canon
10475,5f3ba6213fd5b671b22049a0,10476,www.ebay.com,p71,71,dsc-p71,027242603301,sonycybershotdscp71,/,/,,,,,,sony
10476,5f3ba6213fd5b671b22049a7,10477,www.ebay.com,d40,40,9149,018208912339,nikond40,/,/,,,,,,nikon
10477,5f3ba6213fd5b671b22049b2,10478,www.ebay.com,"ts1 ft1\,ts1ft1\,ts1",1,dmc-ts1pu-s,,panasoniclumixdmcts1,/,/,,,,,,panasonic
10478,5f3ba6213fd5b671b22049c1,10479,www.ebay.com,a900,900,,,sonya900,/,/,,,,,,sony
10479,5f3ba6213fd5b671b22049c5,10480,www.ebay.com,t77,77,dsct77,,sonycybershotdsct77,/,/,,,,,,sony
10480,5f3ba6213fd5b671b22049d1,10481,www.ebay.com,s6500,6500,,018208263738,nikoncoolpixs6500,/,/,9.7,5.8,,162,CMOS,nikon
10481,5f3ba6213fd5b671b22049d5,10482,www.ebay.com,a200,200,,,sonya200,/,/,,,,,,sony
10482,5f3ba6213fd5b671b22049dd,10483,www.ebay.com,a57,57,slt-a57k,610696373342,sonyalphaslta57,/,/,,,,,,sony
10483,5f3ba6213fd5b671b22049ed,10484,www.ebay.com,"x type113\,xtype113\,type113",113,18441,,leicaxtype113,/,/,,,,,,leica
10484,5f3ba6213fd5b671b22049f5,10485,www.ebay.com,a6000,6000,,,sonyalphaa6000,/,/,12.0,6.7,,,,sony
10485,5f3ba6213fd5b671b2204a04,10486,www.ebay.com,"7022\,vivicam7022",7022,,,vivitarvivicam7022,/,/,,,,,,vivitar
10486,5f3ba6213fd5b671b2204a13,10487,www.ebay.com,v1,1,nikon1v1white,018208922017,nikon1v1,/,/,,,,,,nikon
10487,5f3ba6213fd5b671b2204a2b,10488,www.ebay.com,12,12,,,sonycybershotdigitalcamera12,/,/,,,,,,sony
10488,5f3ba6213fd5b671b2204a33,10489,www.ebay.com,t3i,3,,,canonrebelt3i,/,/,,,,,,canon
10489,5f3ba6213fd5b671b2204a39,10490,www.ebay.com,"t2i 550d\,t2i550d\,t2i",2,4463b035,,canoneosrebelt2i,/,/,,,,,,canon
10490,5f3ba6213fd5b671b2204a42,10491,www.ebay.com,"rebel xs\,rebelxs\,slr10",10,,,canonrebelxsdigitalslr10,/,/,,,,,,canon
10491,5f3ba6213fd5b671b2204a44,10492,www.ebay.com,fz18,18,dmcfz18s/b,,panasoniclumixdmcfz18,/,/,,,,,,panasonic
10492,5f3ba6213fd5b671b2204a4a,10493,www.ebay.com,d1x,1,vaa109em,,nikond1x,/,/,,,,,,nikon
10493,5f3ba6213fd5b671b2204a4b,10494,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,013803136340,canoneosrebelt3,/,/,,,,,,canon
10494,5f3ba6213fd5b671b2204a4c,10495,www.ebay.com,nx300m,300,,,samsungnx300m,/,/,,,,,,samsung
10495,5f3ba6213fd5b671b2204a6e,10496,www.ebay.com,a303,303,fp-a303,0074101401400,fujifilmfinepixa303,/,/,,,,,,fujifilm
10496,5f3ba6213fd5b671b2204a73,10497,www.ebay.com,"eos kiss\,eoskiss\,300d",300,,,canoneoskissndigital300d,/,/,,,,,,canon
10497,5f3ba6213fd5b671b2204a7e,10498,www.ebay.com,a09,09,,,panasoniclumixdmcgxbodynearnjapanmodel06a09,/,/,,,,,,panasonic
10498,5f3ba6213fd5b671b2204a7f,10499,www.ebay.com,450d,450,xsi 1855is,013803096095,canoneosrebelxsi450d,/,/,,,,,,canon
10499,5f3ba6213fd5b671b2204a8a,10500,www.ebay.com,"e pm2\,epm2\,pm2",2,v206020wu000,,olympuspenminiepm2,/,/,,,,,,olympus
10500,5f3ba6213fd5b671b2204aa7,10501,www.ebay.com,w310,310,dscw310/p,4905524669558,sonydscw310,/,/,,,,,,sony
10501,5f3ba6213fd5b671b2204ac4,10502,www.ebay.com,"pirates of the caribbean iii\,piratesofthecaribbeaniii",,741,,digitalbluedisney,/,/,,,,,,digital  corporation
10502,5f3ba6213fd5b671b2204ad0,10503,www.ebay.com,gh2,2,dmc-gh2-k,885170024298,panasoniclumixdmcgh2,/,/,,,,,,panasonic
10503,5f3ba6213fd5b671b2204ada,10504,www.ebay.com,d3x,3,vba190ae,5050053611703,nikond3x,/,/,,,,,,nikon
10504,5f3ba6213fd5b671b2204add,10505,www.ebay.com,fd7,7,mvc-fd7,4901780460687,sonymavicamvcfd7,/,/,,,,,,sony
10505,5f3ba6213fd5b671b2204ae7,10506,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,013803136340,canoneosrebelt3,/,/,,,,,,canon
10506,5f3ba6213fd5b671b2204aee,10507,www.ebay.com,vr370,370,v105110bu000,050332185135,olympusstylusvr370,/,/,,,,,,olympus
10507,5f3ba6213fd5b671b2204af1,10508,www.ebay.com,"sd550 ixus750\,sd550ixus750\,sd550",550,ixus750-au,049368541046,canonpowershotdigitalelphsd550,/,/,,,,,,canon
10508,5f3ba6213fd5b671b2204b04,10509,www.ebay.com,h90,90,dsc-h90/b,027242272996,sonycybershotcameradsch90,/,/,,,,,,sony
10509,5f3ba6213fd5b671b2204b1d,10510,www.ebay.com,h7,7,dsc-h7/b bk,4905524431988,sonycybershotdsch7,/,/,,,,,,sony
10510,5f3ba6213fd5b671b2204b2a,10511,www.ebay.com,fd75,75,mvc-fd75-wm,,sonymavicamvcfd75,/,/,,,,,,sony
10511,5f3ba6213fd5b671b2204b54,10512,www.ebay.com,7d,7,3814b004,013803117493,14539canoneos7d,/,/,,,,,,canon
10512,5f3ba6213fd5b671b2204b6c,10513,www.ebay.com,tx7,7,,,sonycybershotdsctx7,/,/,,,,,,sony
10513,5f3ba6213fd5b671b2204b81,10514,www.ebay.com,d1x,1,vaa109em,,nikond1x,/,/,,,,,,nikon
10514,5f3ba6213fd5b671b2204b88,10515,www.ebay.com,d3300,3300,1532,018208015320,nikond3300,/,/,12.4,9.8,,,,nikon
10515,5f3ba6213fd5b671b2204ba3,10516,www.ebay.com,dc2090,2090,pv-dc2090,037988978151,panasonicpalmcampvdc2090,/,/,,,,,,panasonic
10516,5f3ba6213fd5b671b2204bc4,10517,www.ebay.com,s3280,3280,600009116,074101010404,lknwfujifilmfinepixs3280,/,/,,,,,,fujifilm
10517,5f3ba6213fd5b671b2204bd2,10518,www.ebay.com,t70,70,,,camerasonycybershotdsct70,/,/,,,,,,sony
10518,5f3ba6213fd5b671b2204be0,10519,www.ebay.com,xp200,200,,074101019513,fujifilmfinepixxp200,/,/,,,,,,fujifilm
10519,5f3ba6213fd5b671b2204be4,10520,www.ebay.com,"sd600 ixus60\,sd600ixus60\,sd600",600,1079b001,,canonpowershotdigitalelphsd600,/,/,,,,,,canon
10520,5f3ba6213fd5b671b2204be7,10521,www.ebay.com,a1,1,2782301,43325993824.0,konicaminoltadimagea1,/,/,,,,561.3201,CCD,konica minolta
10521,5f3ba6213fd5b671b2204c14,10522,www.ebay.com,s710,710,26127,182089160162.0,nikoncoolpixs710,/,/,,,,,,nikon
10522,5f3ba6213fd5b671b2204c35,10523,www.ebay.com,"ir  infra\,irinfra\,ir1",1,,,fujiir1,/,/,,,,,,fuji
10523,5f3ba6213fd5b671b2204c37,10524,www.ebay.com,v50,50,,,aiptekdzov50,/,/,,,,,,aiptek
10524,5f3ba6213fd5b671b2204c39,10525,www.ebay.com,nx,,,,samsungnxmini,/,/,11.04,1.25,1.09,,,samsung
10525,5f3ba6213fd5b671b2204c70,10526,www.ebay.com,k30,30,14016,27075224940.0,pentaxk30,/,/,,,,,,pentax
10526,5f3ba6213fd5b671b2204c75,10527,www.ebay.com,s9200,9200,16407743,74101023695.0,fujifilmfinepixs9200,/,/,,,,,,fujifilm
10527,5f3ba6213fd5b671b2204c7b,10528,www.ebay.com,c1440w,1440,,846951004830.0,gec1440w,/,/,,,,,,ge
10528,5f3ba6213fd5b671b2204c82,10529,www.ebay.com,tough8000,8000,226875,50332169159.0,olympusstylustough8000,/,/,,,,,,olympus
10529,5f3ba6213fd5b671b2204c86,10530,www.ebay.com,s760,760,ec-s760zr01k,44701009528.0,samsungdigimaxs760,/,/,,,,,,samsung
10530,5f3ba61f3fd5b671b22014e9,10531,www.ebay.com,"c 3040zoom\,c3040zoom\,c3040",3040,,,olympuscamediac3040,/,/,,,,,,olympus
10531,5f3ba61f3fd5b671b22014eb,10532,www.ebay.com,a610,610,0322b007aa,,canonpowershota610,/,/,,,,,,canon
10532,5f3ba61f3fd5b671b22014f2,10533,www.ebay.com,d300s,300,25464,,nikond300s,/,/,,,,,,nikon
10533,5f3ba61f3fd5b671b2201510,10534,www.ebay.com,l73,73,cj075413q,,samsungdigimaxl73,/,/,,,,,,samsung
10534,5f3ba61f3fd5b671b2201512,10535,www.ebay.com,e10,10,optio e10,0027075116757,pentaxoptioe10,/,/,,,,,,pentax
10535,5f3ba61f3fd5b671b2201537,10536,www.ebay.com,"t5i 700d\,t5i700d\,t5i",5,8595b005,845251052855,canoneosrebelt5i,/,/,13.208000000000002,9.906,,,,canon
10536,5f3ba61f3fd5b671b2201554,10537,www.ebay.com,70d,70,8469b016,8714574610733,canoneos70d,/,/,,,,,,canon
10537,5f3ba61f3fd5b671b2201558,10538,www.ebay.com,"t2i 550d\,t2i550d\,t2i",2,4463b088aa,,canoneosrebelt2i,/,/,,,,,,canon
10538,5f3ba61f3fd5b671b220155f,10539,www.ebay.com,p510,510,,,nikoncoolpixp510,/,/,,,,,,nikon
10539,5f3ba61f3fd5b671b2201567,10540,www.ebay.com,d60,60,7508a014,,infraconvertedcanoneosd60,/,/,,,,,,canon
10540,5f3ba61f3fd5b671b2201569,10541,www.ebay.com,"gx1w\,gx1",1,,,panasonicgx1,/,/,,,,,,panasonic
10541,5f3ba61f3fd5b671b2201575,10542,www.ebay.com,x100s,100,16321107,074101021691,fujifilmxseriesx100s,/,/,,,,,,fujifilm
10542,5f3ba61f3fd5b671b220157e,10543,www.ebay.com,a58,58,,,sonyaalphaslta58,/,/,,,,,,sony
10543,5f3ba61f3fd5b671b2201584,10544,www.ebay.com,"sd600 ixus60\,sd600ixus60\,sd600",600,1079b001,0840356384139,canonpowershotdigitalelphsd600,/,/,,,,,,canon
10544,5f3ba61f3fd5b671b22015a4,10545,www.ebay.com,l20,20,vma362e6,,nikoncoolpixl20,/,/,,,,,,nikon
10545,5f3ba61f3fd5b671b22015af,10546,www.ebay.com,a77v,77,slta77vb,,sonyalphaslta77v,/,/,,,,,,sony
10546,5f3ba61f3fd5b671b22015b2,10547,www.ebay.com,cx7300,7300,,,kodakeasysharecx7300,/,/,,,,,,kodak
10547,5f3ba61f3fd5b671b22015b4,10548,www.ebay.com,fp2,2,,,panasoniclumixdmcfp2,/,/,,,,,,panasonic
10548,5f3ba61f3fd5b671b22015b6,10549,www.ebay.com,"xs7\,720p",7,,,nippolaroidhidefsportsvideocamerahd720p,/,/,,,,,,polaroid
10549,5f3ba61f3fd5b671b22015ba,10550,www.ebay.com,a2300,2300,6193b001,0013803146691,canonpowershota2300,/,/,,,,,,canon
10550,5f3ba61f3fd5b671b22015cd,10551,www.ebay.com,fd73,73,mvc-fd73,,sonymavicadigitalstillcameramvcfd73,/,/,,,,,,sony
10551,5f3ba61f3fd5b671b22015de,10552,www.ebay.com,s210,210,26103,,nikoncoolpixs210,/,/,,,,,,nikon
10552,5f3ba61f3fd5b671b22015e6,10553,www.ebay.com,"sd1300 ixus105\,sd1300ixus105\,sd1300",1300,4214b001aa,,canonpowershotdigitalelphsd1300,/,/,,,,,,canon
10553,5f3ba61f3fd5b671b22015f6,10554,www.ebay.com,"2600\,finepix2600",2600,43860737,,fujifilmfinepix2600,/,/,,,,200,,fujifilm
10554,5f3ba61f3fd5b671b22015fb,10555,www.ebay.com,lz3,3,dmclz3s,037988985371,panasoniclumixdmclz3,/,/,,,,,,panasonic
10555,5f3ba61f3fd5b671b220160e,10556,www.ebay.com,qx10,10,,,sonycybershotdscqx10,/,/,6.24,6.18,,,,sony
10556,5f3ba61f3fd5b671b2201613,10557,www.ebay.com,s6800,6800,s6800,074101020977,fujifilmfinepixs6800,/,/,,,,,,fujifilm
10557,5f3ba61f3fd5b671b2201619,10558,www.ebay.com,5d,5-2,2764b003,013803105384,canoneos5d,/,/,15.24,11.68,,,,canon
10558,5f3ba61f3fd5b671b220161c,10559,www.ebay.com,vivicam46,46,,,vivitarvivicam46,/,/,,,,,,vivitar
10559,5f3ba61f3fd5b671b220162b,10560,www.ebay.com,"t9\,cyber",9,,,sonyt9,/,/,,,,,,sony
10560,5f3ba61f3fd5b671b2201633,10561,www.ebay.com,lx7,7,dmc-lx7w,085170087372,panasoniclumixdmclx7,/,/,,,,,,panasonic
10561,5f3ba61f3fd5b671b2201652,10562,www.ebay.com,400d,400,,,canoneos400d,/,/,,,,,,canon
10562,5f3ba61f3fd5b671b220165f,10563,www.ebay.com,"d3200\,d32oo",3200,k67693,,nikond32oo,/,/,,,,,,nikon
10563,5f3ba61f3fd5b671b220166c,10564,www.ebay.com,sd100,100,sd100,0013803024258,canonpowershotsd100,/,/,,,,,,canon
10564,5f3ba61f3fd5b671b2201684,10565,www.ebay.com,v8,8,ex-v8,0079767622947,casioexilimhizoomexv8,/,/,,,,,,casio
10565,5f3ba61f3fd5b671b220168f,10566,www.ebay.com,t5,5,9126b003,,canoneosrebelt5,/,/,12.96,9.97,,434,,canon
10566,5f3ba61f3fd5b671b2201692,10567,www.ebay.com,s8000,8000,26191,,nikoncoolpixs8000,/,/,,,,,,nikon
10567,5f3ba61f3fd5b671b2201693,10568,www.ebay.com,s9500,9500,26417,018208264179,nikoncoolpixs9500,/,/,,,,,,nikon
10568,5f3ba61f3fd5b671b22016a8,10569,www.ebay.com,s3300,3300,26311,,nikoncoolpixs3300,/,/,,,,,,nikon
10569,5f3ba61f3fd5b671b22016ab,10570,www.ebay.com,60d,60,4460b003,013803129052,canoneos60d,/,/,14.4,10.16,,,,canon
10570,5f3ba61f3fd5b671b22016ac,10571,www.ebay.com,a830,830,a830sl,0810027010063,gea830,/,/,,,,,,ge
10571,5f3ba61f3fd5b671b22016bc,10572,www.ebay.com,x100,100,p10nc04120a,,fujifilmfinepixx100,/,/,,,,,,fujifilm
10572,5f3ba61f3fd5b671b22016bd,10573,www.ebay.com,s4400,4400,,,fujifilmfinepixs4400,/,/,,,,,,fujifilm
10573,5f3ba61f3fd5b671b220171d,10574,www.ebay.com,"t4i 650d\,t4i650d\,t4i",4,,,canoneosrebelt4i,/,/,,,,,,canon
10574,5f3ba61f3fd5b671b2201723,10575,www.ebay.com,s75,75,,,sonydscs75,/,/,,,,,,sony
10575,5f3ba61f3fd5b671b2201739,10576,www.ebay.com,300d,300,8861a001,013803028997,originalcanoneosrebelslrdigitalcamerawith18efslens300d,/,/,,,,,,canon
10576,5f3ba61f3fd5b671b220174b,10577,www.ebay.com,"x e1\,xe1\,e1",1,xe1black,845251051506,fujifilmxe1,/,/,,,,,,fujifilm
10577,5f3ba61f3fd5b671b2201751,10578,www.ebay.com,s200,200,ex-s200sr,689466363319,casioexilimexs200,/,/,,,,,,casio
10578,5f3ba61f3fd5b671b2201756,10579,www.ebay.com,a4000,4000,,013803146387,canonpowershota4000,/,/,,,,,,canon
10579,5f3ba61f3fd5b671b2201780,10580,www.ebay.com,f500exr,500,p10nc03750a,4547410147100,fujifilmfinepixf500exr,/,/,,,,,,fujifilm
10580,5f3ba61f3fd5b671b2201785,10581,www.ebay.com,d700,700,25444,018208254446,nikond700,/,/,,,,,,nikon
10581,5f3ba61f3fd5b671b2201790,10582,www.ebay.com,fe45,45,,4545350021054,olympusfe45,/,/,,,,,,olympus
10582,5f3ba61f3fd5b671b2201798,10583,www.ebay.com,a300,300,dslr-a300k,4905524458794,sonyalphadslra300,/,/,,,,,,sony
10583,5f3ba61f3fd5b671b22017bb,10584,www.ebay.com,nx300,300,ev-nx300zbquus,887276855394,samsungnx300,/,/,,,,,,samsung
10584,5f3ba61f3fd5b671b22017da,10585,www.ebay.com,sz10,10,228730,050332178021,olympusstylussz10,/,/,,,,,,olympus
10585,5f3ba61f3fd5b671b22017db,10586,www.ebay.com,s50,50,dsc-s50,027242571679,sonycybershotcameras50,/,/,,,,,,sony
10586,5f3ba61f3fd5b671b2201803,10587,www.ebay.com,"sd880 ixus870\,sd880ixus870\,sd880",880,pwrshot880gd,689466081244,canonpowershotdigitalelphsd880,/,/,,,,,,canon
10587,5f3ba61f3fd5b671b2201809,10588,www.ebay.com,xp50,50,,074101014853,fujifilmfinepixxpseriesxp50,/,/,,,,,,fujifilm
10588,5f3ba61f3fd5b671b220182b,10589,www.ebay.com,qx10,10,dsc-qx10/b,027242872004,sonycybershotdscqx10,/,/,6.24,6.18,,,,sony
10589,5f3ba61f3fd5b671b220183b,10590,www.ebay.com,d3200,3200,k67693,018208133130,nikond3200,/,/,,,,,,nikon
10590,5f3ba61f3fd5b671b2201844,10591,www.ebay.com,s4400,4400,s4400,074101012019,fujifilmfinepixs4400,/,/,,,,,,fujifilm
10591,5f3ba61f3fd5b671b2201849,10592,www.ebay.com,"fs5\,fs5a",5,dmc-fs5a,037988987856,panasoniclumixdmcfs5a,/,/,,,,,,panasonic
10592,5f3ba61f3fd5b671b2201853,10593,www.ebay.com,"2\,gc200",2,samsung galaxy camera 2 ek-gc200,,samsunggalaxycamera2ekgc200,/,/,,,,,,samsung
10593,5f3ba61f3fd5b671b2201856,10594,www.ebay.com,w530,530,dsc-w530l_us,027242808591,sonycybershotcameraw530,/,/,,,,,,sony
10594,5f3ba61f3fd5b671b2201862,10595,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b003,,canoneosrebelt3i,/,/,,,,,,canon
10595,5f3ba61f3fd5b671b2201869,10596,www.ebay.com,d5100,5100,25478,018208254781,exnikond5100,/,/,,,,,,nikon
10596,5f3ba61f3fd5b671b2201870,10597,www.ebay.com,d80,80,254122176,018208254125,nikond80,/,/,,,,,,nikon
10597,5f3ba61f3fd5b671b220187f,10598,www.ebay.com,100dx,100,,,scopenightvisionmonocularkenkosupernight100dx,/,/,,,,,,kenko
10598,5f3ba61f3fd5b671b2201886,10599,www.ebay.com,"x t1\,xt1\,t1",1,16421452,,boxedfujifujifilmxt1,/,/,,,,,,fujifilm
10599,5f3ba61f3fd5b671b220188a,10600,www.ebay.com,7d,7,canon7d1855is,,canoneos7d,/,/,14.73,11.18,,,,canon
10600,5f3ba61f3fd5b671b22018a3,10601,www.ebay.com,w570,570,dsc-w570p_us,027242816220,sonycybershotdscw570,/,/,,,,,,sony
10601,5f3ba61f3fd5b671b22018a6,10602,www.ebay.com,s30,30,,018208263172,nikoncoolpixs30,/,/,,,,,,nikon
10602,5f3ba61f3fd5b671b22018b2,10603,www.ebay.com,a2500,2500,8254b001,013803216844,canonpowershota2500,/,/,,,,,,canon
10603,5f3ba61f3fd5b671b22018b5,10604,www.ebay.com,j3,3,j3,018208276387,nikon1j3,/,/,,,,,,nikon
10604,5f3ba61f3fd5b671b22018ce,10605,www.ebay.com,40d,40,,,canon40d,/,/,,,,,,canon
10605,5f3ba61f3fd5b671b22018d4,10606,www.ebay.com,s6,6,,,nikoncoolpixs6,/,/,,,,,,nikon
10606,5f3ba61f3fd5b671b22018d8,10607,www.ebay.com,s5200,5200,,018208132867,nikoncoolpixdigitalcameraphotovideohdwifis5200,/,/,,,,,,nikon
10607,5f3ba61f3fd5b671b22018dd,10608,www.ebay.com,a850,850,600007644,4547410064223,fujifilmfinepixa850,/,/,,,,,,fujifilm
10608,5f3ba61f3fd5b671b22018e3,10609,www.ebay.com,"s500 ixus500\,s500ixus500\,s500",500,9342a001,,canonpowershotdigitalelphs500,/,/,,,,,,canon
10609,5f3ba61f3fd5b671b22018ee,10610,www.ebay.com,l730,730,l730,,samsungl730,/,/,,,,,,samsung
10610,5f3ba61f3fd5b671b2201916,10611,www.ebay.com,d3200,3200,25492,845251040265,nikond3200,/,/,,,,,,nikon
10611,5f3ba61f3fd5b671b2201930,10612,www.ebay.com,p10,10,s2791636,"0027242626515\,081097002382\,405420811463",sonydigitalcameradscp10,/,/,,,,172.081465,CCD,sony
10612,5f3ba61f3fd5b671b2201932,10613,www.ebay.com,qv770,770,,,lkvintagecasiotranpqv770,/,/,,,,,,casio
10613,5f3ba61f3fd5b671b2201939,10614,www.ebay.com,d5300,5300,1519,018208015191,nikond5300,/,/,12.5,9.8,,,,nikon
10614,5f3ba61f3fd5b671b2201956,10615,www.ebay.com,l3,3,930088,,nikoncoolpixl3,/,/,,,,,,nikon
10615,5f3ba61f3fd5b671b2201974,10616,www.ebay.com,tg830,830,v104130ru000,,olympustoughtg830,/,/,,,,,,olympus
10616,5f3ba61f3fd5b671b220197a,10617,www.ebay.com,v803,803,1262773,0041771953706,kodakeasysharecamerav803,/,/,,,,,,kodak
10617,5f3ba61f3fd5b671b220197b,10618,www.ebay.com,"sd1300 ixus105\,sd1300ixus105\,sd1300",1300,4214b001,,canonpowershotdigitalelphsd1300,/,/,,,,,,canon
10618,5f3ba61f3fd5b671b220197f,10619,www.ebay.com,5d,5-3,5260b002,,canoneos5d,/,/,15.24,11.68,,,,canon
10619,5f3ba61f3fd5b671b2201988,10620,www.ebay.com,s9200,9200,,,fujifilms9200,/,/,,,,,,fujifilm
10620,5f3ba61f3fd5b671b220199c,10621,www.ebay.com,"illum\,mint",,,,mintlytroillum,/,/,,,,,,lytro
10621,5f3ba61f3fd5b671b22019bd,10622,www.ebay.com,20d,20,541167300,,canoneos20d,/,/,,,,,,canon
10622,5f3ba61f3fd5b671b22019c2,10623,www.ebay.com,d3000,3000,,,poloprotaxslrd3000,/,/,,,,,,protax
10623,5f3ba61f3fd5b671b22019fe,10624,www.ebay.com,tx20,20,dsc-tx20/l,027242844063,sonycybershottx20,/,/,,,,,,sony
10624,5f3ba61f3fd5b671b2201a17,10625,www.ebay.com,l830,830,26439,700613819814,nikoncoolpixl830,/,/,,,,,,nikon
10625,5f3ba61f3fd5b671b2201a26,10626,www.ebay.com,c4000,4000,225350-d,0050332138568,olympusc4000,/,/,,,,,,olympus
